tt0033467	3	nm0173827	actress	\N	["Susan Alexander Kane"]
tt0033467	4	nm0001547	actress	\N	["Mary Kane"]
tt0033563	1	nm0001359	actor	\N	["Mr. Stork"]
tt0033563	2	nm0112395	actor	\N	["Timothy Q. Mouse"]
tt0033563	3	nm0082884	actor	\N	["The Ringmaster"]
tt0033563	4	nm0088285	actor	\N	["Clown"]
tt0033717	1	nm0526946	actress	\N	["Marie"]
tt0033717	2	nm0000007	actor	\N	["Roy Earle"]
tt0033717	3	nm0193232	actor	\N	["'Babe'"]
tt0033717	4	nm0447913	actor	\N	["'Red'"]
tt0033729	1	nm0682074	actor	\N	["Mr. Gruffydd"]
tt0033729	2	nm0000058	actress	\N	["Angharad"]
tt0033729	3	nm0496819	actress	\N	["Bronwyn"]
tt0033729	4	nm0187981	actor	\N	["Mr. Morgan"]
tt0033804	1	nm0001766	actress	\N	["Jean"]
tt0033804	2	nm0000020	actor	\N	["Charles"]
tt0033804	3	nm0002013	actor	\N	["'Colonel' Harrington"]
tt0033804	4	nm0657874	actor	\N	["Mr. Pike"]
tt0033870	1	nm0000007	actor	\N	["Samuel Spade"]
tt0033870	2	nm0000802	actress	\N	["Brigid O'Shaughnessy"]
tt0033870	3	nm0313438	actress	\N	["Iva Archer"]
tt0033870	4	nm0000048	actor	\N	["Joel Cairo"]
tt0033891	1	nm0000011	actor	\N	["Long John Willoughby"]
tt0033891	2	nm0001766	actress	\N	["Ann Mitchell"]
tt0033891	3	nm0036427	actor	\N	["D.B. Norton"]
tt0033891	4	nm0000974	actor	\N	["The 'Colonel'"]
tt0034167	1	nm0000011	actor	\N	["Alvin C. York"]
tt0034167	2	nm0000974	actor	\N	["Pastor Rosier Pile"]
tt0034167	3	nm0504125	actress	\N	["Gracie Williams"]
tt0034167	4	nm0864869	actor	\N	["'Pusher' Ross"]
tt0034240	1	nm0566948	actor	\N	["John L. Sullivan"]
tt0034240	2	nm0000043	actress	\N	["The Girl"]
tt0034240	3	nm0913094	actor	\N	["Mr. LeBrand"]
tt0034240	4	nm0218131	actor	\N	["Mr. Jones"]
tt0034248	1	nm0000026	actor	\N	["Johnnie Aysgarth"]
tt0034248	2	nm0000021	actress	\N	["Lina McLaidlaw Aysgarth"]
